"card_id","img","position","nationality","event","league","team","weight","height","salary","overall","deking","hand_eye","passing","puck_control","slap_shot_accuracy","slap_shot_power","wrist_shot_accuracy","wrist_shot_power","acceleration","agility","balance","endurance","speed","discipline","off_awareness","def_awareness","faceoffs","shot_blocking","stick_checking","aggression","body_checking","durability","fighting_skill","strength","POS","player_id"
"42e5ee45-12f9-42b1-926b-e2263744247f","42e5ee45-12f9-42b1-926b-e2263744247f.jpg","RD","Canada","ALUM","NHLAA","PIT",97.4,185,5,84,85,88,90,90,89,88,84,87,85,83,86,84,84,81,90,84,53,84,85,78,80,88,67,82,"DEF",926
"f4093bc9-b365-4622-9b16-17c17b4b222c","f4093bc9-b365-4622-9b16-17c17b4b222c.jpg","RD","Canada","ALUM","NHLAA","PIT",87,185,1,80,75,75,78,78,77,82,77,82,81,79,82,80,81,74,77,83,48,82,82,79,80,68,70,82,"DEF",1296
"7968a5b1-1cbc-4755-b9c7-233b9e18fde8","7968a5b1-1cbc-4755-b9c7-233b9e18fde8.jpg","LD","Lithuania","ALUM","NHLAA","PIT",97.4,180,0.9,79,74,76,76,75,75,80,75,77,82,80,82,77,82,81,73,81,75,78,79,79,89,77,67,79,"DEF",382
"ff9e7a7b-6f6d-4e2f-980d-9aba1da69a57","ff9e7a7b-6f6d-4e2f-980d-9aba1da69a57.jpg","LD","Czechia","ALUM","NHLAA","PIT",95.1,185,0.9,79,75,76,80,80,74,82,76,82,81,76,81,77,84,71,81,81,56,81,77,81,79,76,72,81,"DEF",763
"c17f7d92-612c-478c-88c1-1dc70e0fc548","c17f7d92-612c-478c-88c1-1dc70e0fc548.jpg","RD","Canada","ALUM","NHLAA","PIT",96.9,188,0.5,75,66,63,73,72,68,79,65,78,78,74,80,72,79,56,71,78,48,81,77,82,79,78,75,79,"DEF",431
"0524ae16-7497-4048-abf1-8e8b7257e15b","0524ae16-7497-4048-abf1-8e8b7257e15b.jpg","LD","Canada","ALUM","NHLAA","PIT",90.6,185,0.5,75,70,68,73,73,68,78,70,78,80,76,78,72,80,73,68,76,48,78,72,77,78,76,67,78,"DEF",755
"c03df3a0-9e25-4c49-8407-68a73f5e54fc","c03df3a0-9e25-4c49-8407-68a73f5e54fc.jpg","LD","Canada","ALUM","NHLAA","SJS",97.4,185,1,80,71,75,78,78,74,82,75,82,79,77,85,78,83,77,77,85,52,81,83,84,86,82,75,84,"DEF",1415
"dc521578-1497-4b43-abb0-267e8d7e7977","dc521578-1497-4b43-abb0-267e8d7e7977.jpg","LD","Canada","ALUM","NHLAA","SJS",90.6,185,0.6,76,68,66,71,71,68,78,66,78,77,76,79,74,79,73,73,79,48,80,79,82,85,73,77,82,"DEF",230
"057b3c19-245c-47c8-ac6d-bb758b6a72ab","057b3c19-245c-47c8-ac6d-bb758b6a72ab.jpg","LD","Sweden","ALUM","NHLAA","SJS",108.7,191,0.6,76,63,67,73,71,71,78,71,78,78,73,84,76,78,73,68,79,48,81,76,81,83,78,74,81,"DEF",460
"7c84033f-c366-421c-aafb-2321ddbbbe99","7c84033f-c366-421c-aafb-2321ddbbbe99.jpg","LD","Canada","ALUM","NHLAA","STL",99.7,198,5,84,70,71,83,83,82,89,82,88,82,75,85,82,83,69,81,90,51,89,87,86,88,82,77,91,"DEF",285
"b3f3baed-6721-4e89-a939-3af431581ff4","b3f3baed-6721-4e89-a939-3af431581ff4.jpg","RD","Canada","ALUM","NHLAA","STL",92.4,185,4,83,76,78,85,85,87,93,80,89,83,81,86,81,84,79,88,89,51,80,83,84,81,83,67,81,"DEF",33
"c3ec8fc4-505d-4534-abc6-80d1262d2865","c3ec8fc4-505d-4534-abc6-80d1262d2865.jpg","RD","Canada","ALUM","NHLAA","STL",90.6,188,0.9,79,71,74,77,76,73,82,73,82,80,76,84,79,80,79,80,83,44,81,78,84,86,66,84,85,"DEF",1335
"4d43bad6-83dc-4470-b596-ec5f6d042b79","4d43bad6-83dc-4470-b596-ec5f6d042b79.jpg","LD","Canada","ALUM","NHLAA","STL",92,183,0.8,78,68,71,77,75,71,79,73,79,78,75,83,75,81,58,75,83,48,84,80,80,81,78,77,83,"DEF",116
"17f270c8-935a-40ce-8f0f-d1c08f1ca34d","17f270c8-935a-40ce-8f0f-d1c08f1ca34d.jpg","RD","Canada","ALUM","NHLAA","TBL",86.1,180,4,83,83,80,85,85,85,86,81,86,85,83,85,81,87,74,86,83,51,81,81,81,85,83,69,85,"DEF",361
"7b63ddd9-d473-48c9-8764-8d511a359d45","7b63ddd9-d473-48c9-8764-8d511a359d45.jpg","RD","Canada","ALUM","NHLAA","TBL",93.8,193,3,82,74,79,77,77,76,86,77,86,82,82,89,82,82,71,77,86,54,87,84,86,86,79,75,87,"DEF",343
"6b5b79e1-78fa-4b9b-b829-75489133cd1c","6b5b79e1-78fa-4b9b-b829-75489133cd1c.jpg","LD","Canada","ALUM","NHLAA","TBL",101.9,196,0.6,76,71,73,74,72,71,76,71,76,77,73,81,75,78,63,73,79,43,78,77,78,79,75,73,79,"DEF",342
"75a2f827-4130-4f20-9741-284e14ea9116","75a2f827-4130-4f20-9741-284e14ea9116.jpg","LD","Sweden","ALUM","NHLAA","TOR",87.4,185,3,82,77,80,86,82,79,82,81,80,85,81,80,82,85,70,84,83,50,89,82,80,83,79,62,82,"DEF",158
"86ecf4c8-b967-47d0-8a00-1628b1662af9","86ecf4c8-b967-47d0-8a00-1628b1662af9.jpg","RD","Canada","ALUM","NHLAA","TOR",82,178,2,81,72,75,77,77,82,85,81,84,82,80,83,81,82,71,80,83,60,85,82,83,82,85,76,84,"DEF",1532
"170e2372-9e8c-4b64-811f-a90fdd04329d","170e2372-9e8c-4b64-811f-a90fdd04329d.jpg","LD","Canada","ALUM","NHLAA","TOR",101,188,0.9,79,73,72,80,78,76,85,76,84,80,78,83,79,82,61,84,81,45,82,77,79,81,74,67,83,"DEF",231
"088ecc25-5c92-41e6-95e3-eba93022991d","088ecc25-5c92-41e6-95e3-eba93022991d.jpg","LD","Finland","ALUM","NHLAA","VAN",95.1,185,2,81,81,80,83,82,83,82,85,83,83,82,80,79,84,77,86,81,47,77,84,78,77,77,62,82,"DEF",858
"7d9c4243-5925-4e68-9b85-6487cfa55ce1","7d9c4243-5925-4e68-9b85-6487cfa55ce1.jpg","LD","Canada","ALUM","NHLAA","VAN",83.8,175,0.9,79,74,77,77,77,80,82,80,83,81,79,82,79,81,64,76,80,44,79,74,78,79,74,76,83,"DEF",423
"272f33ed-ac21-49a1-9b8a-965ea98cd8a7","272f33ed-ac21-49a1-9b8a-965ea98cd8a7.jpg","RD","Canada","ALUM","NHLAA","VAN",90.6,185,0.8,78,65,65,77,77,72,80,72,80,79,76,81,76,81,75,80,82,50,81,79,83,83,74,77,81,"DEF",455
"76ca29dd-a556-4f4e-98d1-bc9fbaae45c3","76ca29dd-a556-4f4e-98d1-bc9fbaae45c3.jpg","LD","Canada","ALUM","NHLAA","VAN",101.9,188,0.7,77,67,72,72,73,79,81,77,78,80,77,84,76,80,57,76,78,42,78,78,76,78,72,72,82,"DEF",392
"e9b3d983-96a5-418e-8de7-490a936662d6","e9b3d983-96a5-418e-8de7-490a936662d6.jpg","RD","Canada","ALUM","NHLAA","VAN",92.9,183,0.5,75,68,70,72,72,69,77,70,77,76,74,79,70,76,77,72,78,52,78,76,80,79,71,78,79,"DEF",566
"3fd0f5a7-cb3c-4693-9737-b6ed1aa16225","3fd0f5a7-cb3c-4693-9737-b6ed1aa16225.jpg","RD","Canada","ALUM","NHLAA","TOR",79.3,175,0.5,75,69,72,73,73,70,77,70,77,77,76,77,76,77,72,76,78,42,77,73,76,77,72,77,81,"DEF",140
"d079f6c8-fc1d-4b17-904e-c889a67ae5e9","d079f6c8-fc1d-4b17-904e-c889a67ae5e9.jpg","RD","Canada","ALUM","NHLAA","VAN",97.4,188,0.7,77,68,72,77,77,75,85,75,82,76,73,78,76,76,75,80,78,48,82,77,76,75,68,67,81,"DEF",28
"e0333a21-2c65-42a5-9561-ab2afe319ff9","e0333a21-2c65-42a5-9561-ab2afe319ff9.jpg","LD","Canada","ALUM","NHLAA","WPG",90.6,178,4,83,75,75,86,84,72,86,77,85,83,82,87,83,83,77,84,85,52,87,83,85,86,87,77,87,"DEF",1293
"e337580c-c6bd-4c10-82d5-62eab60bbbec","e337580c-c6bd-4c10-82d5-62eab60bbbec.jpg","RD","Sweden","ALUM","NHLAA","WPG",89.7,178,2,81,76,76,84,80,81,82,82,81,80,79,84,79,80,72,78,81,47,82,84,80,79,77,74,84,"DEF",551
"f0eda5f6-96b7-46ce-8aa1-a32e303eb8f6","f0eda5f6-96b7-46ce-8aa1-a32e303eb8f6.jpg","LD","Canada","ALUM","NHLAA","WPG",92.9,188,1,80,77,77,79,79,76,83,76,83,82,79,83,81,82,75,79,82,42,80,80,81,82,83,76,82,"DEF",393
"c9069d64-e258-4491-a23e-91ba73f3b991","c9069d64-e258-4491-a23e-91ba73f3b991.jpg","LD","Canada","ALUM","NHLAA","MTL",101.9,193,4,83,77,76,88,84,80,84,81,83,81,76,85,82,82,64,86,87,40,82,83,80,83,83,72,84,"DEF",928
"bacf2a21-08c5-4919-9c73-d96ffbefd3b9","bacf2a21-08c5-4919-9c73-d96ffbefd3b9.jpg","RD","Sweden","ALUM","NHLAA","PHI",106.5,201,0.7,77,66,69,74,74,70,77,71,77,79,75,81,81,79,57,73,81,42,81,81,80,80,62,77,81,"DEF",906
"9a31ffb5-48f3-49f7-931e-2fbdc0c9be4e","9a31ffb5-48f3-49f7-931e-2fbdc0c9be4e.jpg","LD","Canada","ALUM","NHLAA","SJS",95.1,188,0.7,77,71,72,75,73,74,80,74,80,80,76,81,78,80,59,78,81,59,80,80,74,79,74,72,81,"DEF",451
"7af518b7-0005-413b-aad2-12c33c449f7d","7af518b7-0005-413b-aad2-12c33c449f7d.jpg","LD","Canada","ALUM","NHLAA","STL",90.6,185,0.7,77,73,72,77,75,73,79,73,78,81,79,78,79,82,79,74,79,49,79,73,78,77,74,67,79,"DEF",256
"ce0a2da2-4913-477c-ae0e-2b3b27e00273","ce0a2da2-4913-477c-ae0e-2b3b27e00273.jpg","LD","Canada","ALUM","NHLAA","STL",106.9,191,0.5,75,67,71,71,72,70,78,70,77,77,71,78,71,78,67,72,79,47,77,76,77,77,44,76,79,"DEF",1143
"c30e7d96-5e91-4177-8594-d622d5a2a41c","c30e7d96-5e91-4177-8594-d622d5a2a41c.jpg","RD","Finland","ALUM","NHLAA","VAN",97.4,191,0.9,79,73,74,80,77,81,88,82,85,79,77,80,83,81,79,81,81,49,76,76,73,77,59,67,79,"DEF",1399
"0eedcba0-92f1-46a8-8b99-1b540448dadc","0eedcba0-92f1-46a8-8b99-1b540448dadc.jpg","LD","Canada","ALUM","NHLAA","VAN",94.7,191,0.8,78,70,72,76,74,77,79,78,78,81,77,82,76,82,57,74,78,42,76,77,76,77,79,74,82,"DEF",604
"90e86365-d08c-4f01-baf0-5ac09b7ab946","90e86365-d08c-4f01-baf0-5ac09b7ab946.jpg","LD","Canada","ALUM","NHLAA","VAN",94.2,188,0.5,75,72,72,74,72,71,78,72,78,73,69,81,73,74,72,70,79,47,77,78,77,76,72,71,82,"DEF",366
"8bae2ead-cb48-4186-a6b4-77c0ff0f060a","8bae2ead-cb48-4186-a6b4-77c0ff0f060a.jpg","LD","Russia","ALUM","NHLAA","WSH",95.1,188,2,81,82,81,86,86,82,85,82,85,86,84,78,79,87,76,85,79,46,75,77,71,72,80,56,77,"DEF",1438
"cd6ec81e-d1d9-4a00-9da5-02e1d4694a3b","cd6ec81e-d1d9-4a00-9da5-02e1d4694a3b.jpg","RD","Canada","ALUM","NHLAA","WSH",95.1,185,2,81,82,80,85,83,77,85,81,85,85,83,81,82,84,75,86,79,50,81,75,80,80,65,67,81,"DEF",1114
"f279f2d8-6eb6-4961-817d-3331f76cc169","f279f2d8-6eb6-4961-817d-3331f76cc169.jpg","LD","Canada","ALUM","NHLAA","WSH",90.6,188,0.6,76,69,72,76,74,71,80,71,80,80,75,80,80,80,67,74,82,42,77,78,77,77,72,73,78,"DEF",212
"84464a5a-142e-45db-bfa2-0c7d222ed601","84464a5a-142e-45db-bfa2-0c7d222ed601.jpg","LD","Canada","ALUM","NHLAA","WSH",101.9,198,0.6,76,66,66,73,71,66,81,66,81,78,76,81,76,80,81,70,81,56,81,78,79,80,82,72,82,"DEF",733
"6157a4e6-fe30-42b8-945b-be50e96404a6","6157a4e6-fe30-42b8-945b-be50e96404a6.jpg","RD","Finland","ALUM","NHLAA","WPG",89.7,188,3,82,75,76,82,82,81,84,81,83,84,79,84,81,84,80,81,87,51,84,82,82,82,56,72,82,"DEF",1520
"e4b7fa0e-52c5-4c0a-b6b1-cec765a49e29","e4b7fa0e-52c5-4c0a-b6b1-cec765a49e29.jpg","RD","Finland","FI","NHL","BOS",90.6,183,2,81,84,76,81,79,75,86,76,86,84,84,83,86,85,81,80,81,53,87,84,82,84,83,62,83,"DEF",611
"b074872c-4e34-4d13-ade7-dec1bb9f189f","b074872c-4e34-4d13-ade7-dec1bb9f189f.jpg","LD","Canada","BA","PWHL","BOS",69.8,173,0.7,77,74,73,74,76,71,73,72,73,84,78,81,75,82,83,73,80,48,80,75,78,79,78,43,81,"DEF",1681
"17b17125-fb9e-4a0b-b20b-cbca6aab0d5f","17b17125-fb9e-4a0b-b20b-cbca6aab0d5f.jpg","LD","Canada","BA","PWHL","BOS",63.4,178,0.6,76,78,83,77,72,74,73,72,74,82,77,78,80,78,79,83,80,64,72,76,81,76,82,44,72,"DEF",1388
"69a8ec68-eb40-4900-ab51-2c529a8f8cc4","69a8ec68-eb40-4900-ab51-2c529a8f8cc4.jpg","LD","Germany","BA","PWHL","MIN",65.7,170,0.6,76,80,82,80,77,79,74,75,73,81,79,76,77,81,80,78,76,45,73,72,80,74,83,37,76,"DEF",981
"9138e699-e6e0-4241-b394-7b8f9a7fb0aa","9138e699-e6e0-4241-b394-7b8f9a7fb0aa.jpg","LD","Canada","BA","PWHL","MTL",68,173,0.6,76,76,75,75,75,76,76,73,74,78,81,79,75,79,80,79,81,45,78,74,78,77,82,45,77,"DEF",870
"dde407c9-bfb7-47a4-8078-087be4822e12","dde407c9-bfb7-47a4-8078-087be4822e12.jpg","LD","Canada","BA","PWHL","MTL",73.8,175,0.6,76,73,76,73,74,73,72,77,67,78,79,79,79,77,84,64,83,39,76,77,78,81,83,44,73,"DEF",746
"b8bd5c05-f047-4cf9-bbd4-4a6eed26aa90","b8bd5c05-f047-4cf9-bbd4-4a6eed26aa90.jpg","RD","Canada","BA","PWHL","MTL",58.9,165,0.7,77,78,76,78,77,77,75,78,74,87,81,80,75,79,81,82,79,49,78,80,77,76,77,44,74,"DEF",74
"d7ec4a4c-f794-4eb3-9d8b-1a0737e991a0","d7ec4a4c-f794-4eb3-9d8b-1a0737e991a0.jpg","RD","Canada","BA","PWHL","MTL",59.8,165,2,81,77,83,83,81,80,74,79,74,89,83,82,81,87,82,82,83,49,81,83,84,85,85,42,82,"DEF",515
"76c1388f-b509-4a90-9dad-4f61b26f1e92","76c1388f-b509-4a90-9dad-4f61b26f1e92.jpg","RD","Sweden","BA","PWHL","NY",66.1,165,0.7,77,77,75,78,79,78,76,76,76,80,79,81,74,82,77,72,76,48,75,76,77,80,78,43,77,"DEF",985
"46a1421a-761a-4677-a3d2-bcc1509637cb","46a1421a-761a-4677-a3d2-bcc1509637cb.jpg","RD","Canada","BA","PWHL","NY",57.1,170,0.9,79,80,81,80,78,78,69,77,74,87,80,82,83,83,82,83,82,43,80,79,80,81,82,42,79,"DEF",668
"7e7ce127-b729-4064-b45d-d249381f910b","7e7ce127-b729-4064-b45d-d249381f910b.jpg","LD","Canada","BA","PWHL","NY",68.9,175,1,80,81,81,81,81,80,75,80,75,86,81,81,80,84,80,81,80,42,81,81,81,81,81,42,80,"DEF",1088
"b434c896-a3c7-4948-8198-f7a80563aad1","b434c896-a3c7-4948-8198-f7a80563aad1.jpg","LD","Sweden","BA","PWHL","OTT",73.8,175,0.5,75,74,76,73,75,73,76,72,75,83,77,77,74,81,83,74,76,45,79,78,82,78,79,45,77,"DEF",745
"36260d6e-b1b6-44e1-8ad8-ce0890a52c8b","36260d6e-b1b6-44e1-8ad8-ce0890a52c8b.jpg","RD","Canada","BA","PWHL","OTT",65.7,173,0.6,76,75,76,76,75,72,76,73,76,84,78,76,73,79,71,75,75,45,77,76,84,81,79,45,79,"DEF",1483
"f231e680-48d0-4493-b3d9-49c77aacea6d","f231e680-48d0-4493-b3d9-49c77aacea6d.jpg","LD","Canada","BA","PWHL","OTT",68.9,168,0.6,76,74,76,81,74,73,74,73,76,80,76,79,80,79,78,78,77,44,76,73,77,79,79,44,75,"DEF",225
"84f23215-2f0a-4f15-9ee7-a4c566e22058","84f23215-2f0a-4f15-9ee7-a4c566e22058.jpg","LD","Canada","BA","PWHL","OTT",66.1,168,2,81,76,81,83,80,78,76,82,76,86,81,82,82,85,84,81,85,42,80,78,83,82,85,42,80,"DEF",766
"00cb6cc0-ada2-4db6-9787-4a3bfd9261d8","00cb6cc0-ada2-4db6-9787-4a3bfd9261d8.jpg","RD","Canada","BA","PWHL","TOR",68.9,175,0.6,76,74,77,78,76,74,73,76,75,79,77,77,73,80,75,79,77,45,72,75,78,77,77,45,76,"DEF",747
"8306834c-2bc7-4968-af84-bccdcbced586","8306834c-2bc7-4968-af84-bccdcbced586.jpg","LD","Canada","BA","PWHL","TOR",68.9,173,0.7,77,77,75,78,79,78,76,78,80,75,74,75,74,82,77,74,77,51,79,76,75,76,78,43,82,"DEF",70
"c0266625-211c-4c82-a939-04cd47e11b45","c0266625-211c-4c82-a939-04cd47e11b45.jpg","LD","Canada","BA","PWHL","TOR",68,173,1,80,81,81,79,80,80,79,80,77,85,82,81,79,85,81,79,80,49,81,78,82,81,81,42,81,"DEF",492
"d6bf86a2-d307-4037-adad-a88a18148f14","d6bf86a2-d307-4037-adad-a88a18148f14.jpg","RD","Canada","BA","PWHL","TOR",64.8,168,3,82,80,83,85,83,83,78,82,78,87,83,82,82,87,82,85,81,51,81,82,84,81,82,42,84,"DEF",1317
"44609edc-d146-4f58-b7a7-2fe2d3b62cce","44609edc-d146-4f58-b7a7-2fe2d3b62cce.jpg","LD","Canada","BA","EA","SEA",61.2,173,0.6,76,73,76,81,75,73,72,73,76,82,76,79,80,79,79,78,77,44,76,74,77,79,80,44,75,"DEF",1084
"461c6e68-babc-4767-b02f-b91ef495e7f7","461c6e68-babc-4767-b02f-b91ef495e7f7.jpg","LD","Canada","BA","EA","VAN",58.9,165,0.5,75,72,74,75,75,73,72,72,71,81,79,80,80,79,82,74,80,52,74,74,78,78,83,47,76,"DEF",1086
"f1b3bef7-139f-4fa2-858e-6180da201844","f1b3bef7-139f-4fa2-858e-6180da201844.jpg","RD","Canada","BA","EA","VAN",79.7,173,0.6,76,73,74,79,74,71,71,72,70,83,77,78,75,79,83,79,79,47,79,78,80,78,81,42,80,"DEF",1471
"c292a3d5-93df-4423-91dc-35ebc12d5e38","c292a3d5-93df-4423-91dc-35ebc12d5e38.jpg","LD","Canada","BA","EA","VAN",63.4,175,0.9,79,80,77,80,80,76,76,78,74,84,79,83,79,82,75,77,79,48,81,78,82,82,81,43,78,"DEF",501
"96dda55e-8d17-4137-b183-dda470880923","96dda55e-8d17-4137-b183-dda470880923.jpg","RD","Canada","BA","EA","VAN",63.9,175,0.9,79,76,81,81,80,81,70,80,71,85,82,81,79,85,84,80,79,48,82,83,78,80,80,42,77,"DEF",111
"f7168814-5cd2-4b61-81ad-76141bee1665","f7168814-5cd2-4b61-81ad-76141bee1665.jpg","LD","Canada","BA","EA","VAN",59.8,173,1,80,81,82,84,77,79,74,77,75,84,81,81,80,86,79,83,80,47,82,80,79,80,81,42,80,"DEF",299
"049fb0a9-5222-4e92-9635-87a784a259b1","049fb0a9-5222-4e92-9635-87a784a259b1.jpg","RD","Canada","FI","NHL","OTT",81.5,180,2,81,84,79,84,82,75,82,78,82,83,82,79,79,82,86,82,83,56,80,84,76,76,81,60,80,"DEF",823
"2bf5c6e6-8810-4a3d-97eb-fa5b8f1931ec","2bf5c6e6-8810-4a3d-97eb-fa5b8f1931ec.jpg","LD","Canada","TRAN","NHL","BUF",92.9,185,6,85,87,79,87,87,79,87,79,87,88,87,86,85,89,79,86,86,54,87,88,84,84,84,66,86,"DEF",159
"f4d754fb-ae37-4100-b174-3a8961f34b4c","f4d754fb-ae37-4100-b174-3a8961f34b4c.jpg","RD","Canada","TRAN","NHL","PIT",83.8,185,5,84,84,80,84,84,77,89,79,89,87,87,85,83,87,75,81,85,55,88,87,89,88,80,65,85,"DEF",1050
"99e52a80-1155-42c6-8cbe-8c40342ecdc2","99e52a80-1155-42c6-8cbe-8c40342ecdc2.jpg","LD","Canada","CMG","NHL","DET",101.5,191,0.8,78,71,73,72,72,70,84,70,84,81,76,84,79,81,63,70,79,51,84,83,84,84,81,79,86,"DEF",118
"fbd2e31e-5372-4ac1-a187-a5e1e80d7ade","fbd2e31e-5372-4ac1-a187-a5e1e80d7ade.jpg","RD","Canada","CMG","NHL","COL",103.3,196,6,85,81,81,88,87,80,90,81,90,84,83,89,79,84,78,86,83,53,85,85,85,88,83,72,89,"DEF",197
"53b8eac5-4abd-44d9-b382-a5c501374c8c","53b8eac5-4abd-44d9-b382-a5c501374c8c.jpg","LD","Sweden","CMG","NHL","BUF",92.4,191,6,85,84,82,89,89,82,85,81,85,86,84,83,84,85,76,89,88,51,86,89,81,84,81,62,84,"DEF",1300
"4329619c-fc58-4c68-8814-50e50ba7be05","4329619c-fc58-4c68-8814-50e50ba7be05.jpg","LD","Sweden","CMG","NHL","DET",85.6,185,3,82,82,80,85,85,79,88,80,86,85,83,82,81,86,82,82,80,52,82,83,79,81,86,67,82,"DEF",512
"f6735de2-4257-42d0-a43c-2ee3ad7133aa","f6735de2-4257-42d0-a43c-2ee3ad7133aa.jpg","LD","Switzerland","CMG","NHL","DAL",104.6,201,1,80,76,70,75,70,70,85,70,87,83,80,87,83,84,75,72,82,60,84,83,85,85,85,76,87,"DEF",946
"99343b72-f731-4fe6-823c-fee2d1f94050","99343b72-f731-4fe6-823c-fee2d1f94050.jpg","RD","Sweden","CMG","NHL","DAL",86.1,185,1,80,83,76,79,79,75,83,76,83,85,83,79,77,85,76,77,79,59,81,80,79,79,81,64,80,"DEF",1202
"9847a8b0-d5ff-4a84-a911-9dd87054da8a","9847a8b0-d5ff-4a84-a911-9dd87054da8a.jpg","LD","Russia","CMG","NHL","BOS",112.3,198,3,82,73,73,78,78,72,87,73,86,82,81,88,86,85,68,78,85,53,84,86,86,88,83,80,89,"DEF",1192
"a37bc7ea-2314-4a71-b6a7-f1c454376d02","a37bc7ea-2314-4a71-b6a7-f1c454376d02.jpg","RD","Sweden","CMG","NHL","PIT",84.3,183,6,85,90,85,89,89,84,90,85,87,88,87,82,85,89,82,89,82,52,82,85,77,80,77,57,82,"DEF",514
"eb96cfc3-df15-4bba-abae-888a031c0128","eb96cfc3-df15-4bba-abae-888a031c0128.jpg","LD","Russia","CMG","NHL","UTA",96,191,6,85,79,78,86,86,78,90,78,90,84,83,88,83,84,75,86,87,53,86,88,85,87,83,70,88,"DEF",1125
"8744964a-7848-46cb-b683-b5fc15781d8b","8744964a-7848-46cb-b683-b5fc15781d8b.jpg","LD","Switzerland","CMG","NHL","NJD",98.8,188,1,80,73,75,77,77,69,82,71,82,81,78,84,80,81,65,75,89,50,84,84,85,83,80,76,84,"DEF",807
"fd486f81-cfe0-4554-a915-fedab668e5c7","fd486f81-cfe0-4554-a915-fedab668e5c7.jpg","LD","Canada","CMG","NHL","LAK",100.1,196,3,82,74,74,81,79,74,86,75,86,83,82,88,80,83,74,79,84,54,83,86,85,86,82,77,89,"DEF",777
"9c53b892-6980-4f9c-86c4-76f2f0a244c8","9c53b892-6980-4f9c-86c4-76f2f0a244c8.jpg","LD","Canada","HRS","NHLAA","FLA",87,178,8,87,87,87,90,89,86,88,89,88,86,90,87,87,88,92,91,88,57,82,85,85,88,87,69,87,"DEF",210
"2c20b172-bbeb-470a-b255-17014f85d16b","2c20b172-bbeb-470a-b255-17014f85d16b.jpg","LD","Canada","HRS","NHLAA","FLA",87,178,6,85,85,85,88,87,84,86,87,86,85,88,85,85,87,90,89,86,55,80,83,83,86,85,67,85,"DEF",210
"95b9865f-6bab-4c38-babb-851eb92652e0","95b9865f-6bab-4c38-babb-851eb92652e0.jpg","LD","Canada","HRS","NHLAA","FLA",87,178,5,84,83,83,86,85,82,84,85,84,84,86,83,83,86,88,87,84,53,78,81,81,84,83,65,83,"DEF",210
"d30dc88e-d4d2-436d-908e-ed664026412b","d30dc88e-d4d2-436d-908e-ed664026412b.jpg","LD","Canada","HRS","NHLAA","FLA",87,178,4,83,82,82,85,84,81,83,84,83,84,85,82,82,86,87,86,83,52,77,80,80,83,82,64,82,"DEF",210
"6bf7c9df-c169-46ab-8ea1-20e2ff66f8a9","6bf7c9df-c169-46ab-8ea1-20e2ff66f8a9.jpg","LD","Canada","HRS","NHLAA","FLA",87,178,3,82,81,81,84,83,80,82,83,82,83,84,81,81,85,86,85,82,51,76,79,79,82,81,63,81,"DEF",210
"a1b03c02-e6b2-4686-bec8-2f7739e616f3","a1b03c02-e6b2-4686-bec8-2f7739e616f3.jpg","RD","Canada","HRS","NHLAA","WSH",95.1,185,8,87,89,87,92,90,84,92,88,92,88,90,88,89,87,82,93,86,57,88,82,87,87,72,74,88,"DEF",1114
"8a8e2bf8-f0a6-4ec7-8861-1ff86d492f97","8a8e2bf8-f0a6-4ec7-8861-1ff86d492f97.jpg","RD","Canada","HRS","NHLAA","WSH",95.1,185,6,85,86,84,89,87,81,89,85,89,87,87,85,86,86,79,90,83,54,85,79,84,84,69,71,85,"DEF",1114
"4ee44591-1fcf-44e6-8f08-9b5e0928744c","4ee44591-1fcf-44e6-8f08-9b5e0928744c.jpg","RD","Canada","HRS","NHLAA","WSH",95.1,185,5,84,85,83,88,86,80,88,84,88,86,86,84,85,85,78,89,82,53,84,78,83,83,68,70,84,"DEF",1114
"aaddaa98-40ba-4da8-9aec-d6d827eb6cde","aaddaa98-40ba-4da8-9aec-d6d827eb6cde.jpg","RD","Canada","HRS","NHLAA","WSH",95.1,185,4,83,84,82,87,85,79,87,83,87,86,85,83,84,85,77,88,81,52,83,77,82,82,67,69,83,"DEF",1114
"cb58a461-b489-4b53-b8dd-9b15ece99027","cb58a461-b489-4b53-b8dd-9b15ece99027.jpg","RD","Canada","HRS","NHLAA","WSH",95.1,185,3,82,83,81,86,84,78,86,82,86,85,84,82,83,84,76,87,80,51,82,76,81,81,66,68,82,"DEF",1114
"97aa1ad1-e818-48ce-934f-e6cae7829674","97aa1ad1-e818-48ce-934f-e6cae7829674.jpg","LD","Canada","HRS","NHL","FLA",87,178,3,82,81,81,84,83,80,82,83,82,83,84,81,81,85,86,85,82,51,76,79,79,82,81,63,81,"DEF",210
"058f99fc-57ff-418a-aecf-860eed5d79d2","058f99fc-57ff-418a-aecf-860eed5d79d2.jpg","RD","Canada","CMG","NHL","CBJ",85.6,183,1,80,80,75,80,78,74,83,75,83,85,82,79,77,85,80,78,80,50,82,81,79,79,80,64,80,"DEF",377
"a35a2c7a-c72a-412b-ad39-0aa24e4ecf29","a35a2c7a-c72a-412b-ad39-0aa24e4ecf29.jpg","RD","Canada","GB","NHL","LAK",87.4,183,1,80,79,75,78,77,74,85,74,84,82,82,82,80,84,67,74,79,62,84,84,84,87,82,72,82,"DEF",913
